"","RHOA","BCR","FOXL2","RUNX1","CBL","CDKN1B","MAP3K8","DMBT1","DNMT1","DNMT3A","ECT2","ETS2","ETV6","EZH2","FOXO1","FOXO3","FLT3","FUS","GLI1","HDAC1","IDH1","FOXO4","MXI1","NOTCH1","NOTCH2","NOTCH3","NPM1","PAX5","PHB","PML","PTPN11","RARB","RB1","SKIL","SPI1","TCF3","WT1","ZBTB16","NR4A3","NCOA4","SPOP","KLF4","LITAF","YAP1","RASSF1","ARHGEF12","SIRT1","SUZ12","WHSC1L1","WDR11","SALL4","HOPX","LHX4","MIR106A","MIR107","MIR125B1","MIR146A","MIR150","MIR155","MIR17","MIR194-1","MIR194-2","MIR196A2","MIR20A","MIR203A","MIR210","MIR214","MIR222","MIR223","MIR27A"
"TCGA-A8-A09X-01A-11R-A00Z-07",5399282.83341,191250.024354,295.532727294,120863.463863,86206.8965517,487156.368454,42492.9856649,8329.16874896,401905.774348,60029.2615755,199566.065303,266594.124048,384001.462166,199884.854123,89752.4908171,132922.303257,10778.4530433,796300.891663,5023.95091702,433644.835417,572825.745568,59647.0694157,115360.433523,135069.105124,363444.869448,584837.717398,7428476.20077,5172.59852877,712139.04512,195271.527545,974633.287987,28448.0426814,221281.602674,179791.561428,381243.645939,379707.350272,9641.42290634,93688.4429725,10308.236759,675347.236899,137214.895687,112146.71429,1754463.67725,307803.531525,154952.390761,218201.934109,172186.484213,94871.038591,148991.200702,82690.8452206,6474.53914018,41196.5112504,8889.50838885,0,0,0,0,0,0,0,0,0,3562.26845255,0,0,15673.9811912,0,0,0,11052.1662246
"TCGA-AR-A0TZ-01A-12R-A084-07",3184689.70447,102078.999121,1018.71245315,222700.27325,74710.7852681,1636080.34633,497533.367443,153.370505896,463766.539125,68418.1309901,405740.041747,221710.146991,116238.294629,173758.601441,99078.3761412,239132.797866,102113.227285,960329.635953,3710.94604797,384976.247275,166486.767154,44325.1974505,215918.78003,109354.098999,461517.469972,480343.905359,4711800.77189,159.197697731,564624.230509,100915.379085,630796.198884,19290.782099,200746.916213,389140.57545,111907.171386,466957.417068,2287.87180043,20130.7887239,298460.510488,3090209.61559,189062.000576,185639.417224,660776.189349,341713.306783,141263.880408,243816.675472,330176.025093,309587.303199,261270.288936,133881.701418,25854.7096724,18653.0503019,6332.7772508,0,0,2814.00021386,0,0,0,0,0,0,6139.63683025,0,0,2251.20017109,0,6633.00050411,0,6349.5389441
"TCGA-B6-A409-01A-11R-A24H-07",4884849.30663,201430.327775,590.658104172,112156.568357,42859.594553,465459.976694,190045.991896,1024.4219635,180104.17338,127773.490312,59217.5834489,454678.736439,186541.266776,199270.828793,45067.691079,192802.555634,2237.05898661,934980.439503,4426.22660575,742307.418744,290503.696915,163747.698985,96488.174514,786592.800721,197005.209124,335346.09463,3564273.40493,1144.57174298,920642.319954,139529.385488,285483.602129,76616.9675452,105795.646381,103261.852397,248158.05103,775497.388371,670.245442205,162.236317313,3820.28756069,1808189.02486,176399.802104,120262.735937,792624.958118,421816.17725,433754.806529,77985.9952233,84197.7611573,111635.139521,72727.183998,56885.7985637,3903.25957813,72402.5550057,1762.46297264,0,0,0,0,0,0,0,0,0,0,0,3132.63579976,6265.27159952,0,0,0,4417.81971761
"TCGA-A2-A25E-01A-11R-A169-07",3819718.06594,124121.796801,330.373880817,253765.005973,51358.1398099,494020.839383,64674.8997963,198.955491627,294540.590789,96396.7859542,323570.205534,182743.08273,147381.492635,146409.181625,67331.345345,127894.300229,35143.36601,471244.568934,4890.32977022,907365.180603,633349.239644,105773.154699,177595.358841,51371.3550723,283134.367607,362473.439417,2201641.34561,5197.2853374,759811.893408,65810.1098897,816353.780794,21809.4719319,157674.687854,327920.74225,88498.3644105,114175.275162,234.306007864,756.199474532,54437.7390491,2305888.19734,318262.881817,150915.673607,752930.779886,283885.546164,88267.2656048,160998.499769,159381.526269,249793.788873,218620.778376,31539.4004923,3559.5934881,68033.7246736,10123.0169156,0,0,0,0,0,0,0,11337.6542393,0,0,0,0,0,0,0,0,4118.37867668
"TCGA-B6-A0RP-01A-21R-A084-07",5792555.03773,101324.65139,103.672174692,205459.005584,98834.4322465,230224.514355,44509.3637309,112.378942243,138980.974332,71753.5993475,141334.45268,166902.319118,213889.514461,55172.4193276,133798.066946,290348.164874,44645.5408548,777806.625459,4028.31995248,342168.613008,391450.562143,171164.86574,128789.19498,85887.3810134,493605.631308,400404.209305,1958408.27464,3823.48489895,464569.979458,115617.474818,316373.85335,47034.5541806,207506.705823,303305.523073,239123.052745,264560.528106,6102.64378477,4603.56844896,24043.5049501,1483070.43845,287528.146688,757310.389382,1470999.9997,645747.037196,210530.460192,399217.194266,249783.719295,187534.998979,231111.406147,128281.511419,21297.6497913,17552.5964283,14519.3556295,0,0,0,0,0,0,0,3557.78510089,0,0,0,0,5498.39515591,0,2700.10476406,0,15508.2940295
"TCGA-E2-A15A-01A-11R-A12D-07",4541856.17114,174501.394343,447.141715055,267139.490374,70989.1780966,853765.487151,42831.1411463,121.173576999,299681.614498,128369.513217,318725.179925,96865.419072,166933.54949,147607.665172,98648.3036048,197690.91646,4155.35923835,534827.692516,1628.83920309,1156042.70619,908612.020543,127233.837749,101072.177266,110463.905498,582978.114094,418063.081186,2362021.81708,663.825545738,718765.161453,100886.610001,674482.00728,26989.4231229,208311.521344,259496.485055,204094.313164,231258.017874,1347.7577503,409.388695171,28610.589962,2039526.95653,228663.542348,61401.4233233,830532.509374,341511.90646,118903.850809,192929.094569,177548.12594,255652.797502,160537.661988,86506.8307787,9394.51790134,39871.2801144,8769.30037943,0,0,0,0,0,0,0,3836.21289063,0,0,0,0,0,0,0,0,0
"TCGA-A7-A0DC-01A-11R-A00Z-07",2274902.83758,192169.345888,299.404335075,194255.009048,80937.4267992,1116014.90713,52144.6614174,595.007240156,137343.287787,65538.5129588,173036.621982,98835.3583494,188930.208157,74936.892707,113622.785877,588934.279504,67407.8732816,216068.662952,1765.83748478,1322935.84654,392004.876474,138846.132894,1031466.26123,94540.6007461,416437.550219,347429.791198,3701067.29089,0,505289.554467,17733.5978883,1242569.05381,116109.721915,278544.433677,1499317.08938,14352.016986,82811.4226615,637.025853694,105880.804941,4149.64734914,2399980.30171,481307.579636,53943.6765957,265805.961648,323210.68898,59520.4924787,533111.115724,369898.069334,347370.674792,409710.745931,232423.85278,7204.54122664,10250.9973601,9582.34657979,0,0,9924.57324335,0,0,0,0,51374.261495,0,3608.93572485,0,0,0,0,0,0,5598.4772142
"TCGA-EW-A1P4-01A-21R-A144-07",4547612.50344,363099.714876,275.604834619,204907.991627,118574.911528,548686.429031,48334.5901164,771972.931205,579482.994644,80895.556279,784568.151902,676656.20299,582131.596768,234941.571951,100025.48886,164203.118789,5992.33430634,997672.803682,2294.78392745,635158.707138,528835.734838,131074.525109,241600.600049,341958.999909,244138.434961,1590420.26817,10765079.0861,8872.36131641,658882.510754,376689.739588,486029.34252,18701.3199952,73239.4047741,436009.486835,344850.715825,490231.079659,13096.0207326,1450.92623661,21327.1829557,1155157.69856,169419.497229,111066.225049,1403001.18803,819070.625225,96699.7314809,80001.9093723,159692.623497,179035.207449,141553.828815,100965.340114,3662.36816,27064.1245936,1923.29976694,0,0,0,0,0,0,0,0,0,0,0,0,7308.53911439,0,0,0,0
"TCGA-B6-A408-01A-12R-A24H-07",4727412.24255,122742.154427,594.963491255,100537.804822,74082.6743876,1700440.24251,73738.6284673,128.986139278,215042.89732,69218.201066,82877.7110653,191642.44068,202324.72284,90882.0021551,65167.4334144,177169.771124,5758.5999892,1352761.62221,16760.6197103,1020722.48829,117122.010034,202299.772818,342957.877585,147869.54035,263755.154576,324821.2744,2501344.70173,3309.9808605,441790.465972,177952.35336,159906.915619,20467.4521975,93456.9500772,150357.213235,480976.595548,384552.147463,4388.35118928,708.148479344,26497.1523258,758620.167349,261033.536118,89929.601628,759164.925442,326703.41152,320807.545348,168501.632903,127598.581726,129891.426143,472701.903179,89778.1736032,10427.5812601,17863.2243801,11739.9519326,0,0,0,0,0,0,0,4083.54942116,0,11474.43639,0,0,12621.880029,0,0,0,22250.1090255
"TCGA-D8-A1XS-01A-11R-A14M-07",5611897.21756,98524.2834218,201.080996355,580715.603836,71752.3729683,1170185.2429,46748.3441954,108.984256107,243369.309019,94399.9412471,285756.719513,121714.589659,231388.00939,135677.734768,139900.675819,384211.001769,118890.214847,569754.67287,2232.36257419,605794.226406,466658.349604,99545.593509,268640.63209,60466.0426919,311724.229071,319188.875631,2759772.9573,439.930661586,832147.612136,63836.3849587,759475.80952,38394.8851667,351513.604436,249560.249929,127147.965184,201579.449026,2353.05832606,15142.5003637,5713.18116593,2179407.03728,287162.872649,94018.4451285,1562480.52913,262952.127434,165470.769415,265071.410349,224645.647831,445581.590085,125986.657528,169113.747418,16826.7558562,17968.0640736,15290.449775,0,0,0,0,0,0,0,6900.62666316,0,0,0,0,0,0,0,0,3759.9568357
"TCGA-EW-A1PH-01A-11R-A14M-07",6846517.79649,123361.361449,369.316416549,198594.887562,88232.0917454,451332.470334,78181.9914713,533.777275894,321157.960485,149853.485057,423944.083656,591828.981509,280274.60262,314548.828306,132614.993877,195246.235536,1467.82333736,489216.489445,7773.06809575,671350.489378,416146.744706,222939.117332,332441.023433,349285.237374,265862.083932,342852.448657,5573533.94078,3193.52715908,674315.805005,126905.926896,386559.752175,426120.05187,192850.359603,259702.810556,89384.1523026,400678.507473,14318.5462258,0,9952.84540902,1300819.27801,196378.563161,198834.077599,2786846.91149,560549.817924,142547.446203,117276.525938,164281.12833,176614.891216,700491.961871,99541.6057693,14413.4651476,58684.1229469,2132.90741542,0,0,0,0,0,0,0,4224.69014538,0,0,0,0,0,0,0,0,0
"TCGA-GM-A5PV-01A-11R-A28M-07",4532956.83759,138434.873649,723.54994441,209108.024582,38622.1430798,763147.971869,68458.0721855,0,163056.190094,46987.9594232,84976.5001979,289741.772468,344198.54809,38459.3196546,70607.4177451,228909.77986,106773.077067,511444.237,2510.22263064,1319721.13941,916573.237474,158218.101694,492395.855848,50799.5481446,205432.604691,281517.539958,3260615.94093,90.4573100972,626249.557039,89012.8554374,286963.713933,42017.7997904,194534.677226,133058.082647,262982.812676,290762.258115,0,8678.21624631,11766.3843225,1276602.21805,420994.268973,183891.157662,661125.172477,353062.079389,180744.42635,196962.36194,170387.315318,163444.594507,65731.229624,82772.2575282,519.723020892,16007.093647,1183.96694253,0,0,0,0,0,0,0,4966.10632434,0,0,0,0,0,0,0,0,0
"TCGA-AC-A2BK-01A-11R-A21T-07",2399805.41826,118946.570379,359.22245581,245557.349696,84754.2955607,723419.160767,43842.3641975,0,1207161.90446,360936.452984,401114.431183,69324.6961248,386754.855726,88672.7101084,8715.56966797,307076.748332,1259.7402063,1153353.80034,2160.17677557,667279.566165,476760.408585,246231.517817,483933.051202,157566.664451,160777.879757,633053.953256,2247260.93118,30463.639756,630949.908602,38800.1310594,638207.112812,50073.1682361,35443.6316881,214767.898514,47944.2469183,362267.220619,2632.58035591,438.523500145,4370.19852097,861607.081311,113544.662908,5154.7784271,452205.390018,548724.225883,156385.898184,88236.9964716,299166.975773,311298.602795,184214.544815,82897.330013,62614.8063547,7568.64524719,3457.68653225,0,0,0,0,0,0,0,0,0,2886.64436253,0,0,0,0,0,0,0
"TCGA-A1-A0SJ-01A-11R-A084-07",6413183.80314,255267.743748,794.940205591,723465.158393,65395.4168431,1161070.12307,50227.5937843,0,154928.660619,44595.561343,175701.686648,378146.798926,584544.476878,67773.8677469,197659.444814,574129.030119,127492.55732,542107.629449,10939.6617898,935610.922775,735863.092954,121760.993597,182205.402617,119853.703378,268328.106834,541696.364932,3340249.06739,1987.6486272,748678.986892,94381.7154129,440389.677469,41292.1300598,349448.661415,183552.53111,99560.3374404,173150.266972,1315.49429111,81576.704847,16771.2574924,1149282.34992,231823.482198,234271.13081,441312.940368,802288.394134,150790.746359,146645.794188,204064.085294,257491.53833,147246.072741,81452.9218427,3330.8470939,51094.4493358,2486.79488007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TCGA-AR-A1AQ-01A-11R-A12P-07",4355447.75451,157063.479532,0,169296.148437,111519.448414,1094323.54529,181010.897723,7003.70024976,528286.036342,95054.2712406,306520.835499,364734.884492,514103.882873,358473.27189,54616.3569242,178377.192079,12697.0524017,471053.763115,3806.40666456,1376245.40535,703447.602235,105381.03659,169966.949938,167579.698886,278542.256797,415639.834229,3600062.03544,12973.6216695,676692.622765,226139.551219,310390.15608,82528.3601965,101077.939154,138046.333874,435179.660816,555951.319825,4668.7479556,83.7106801518,14783.9371931,897071.476818,134187.17062,50876.7844823,662644.34731,399036.686467,329485.509825,137788.136271,100562.738183,176959.595835,186299.864022,69893.3583627,3940.441669,25318.3076287,2904.19847873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TCGA-D8-A1JN-01A-11R-A13Q-07",5434999.03015,60861.0653872,189.506889807,163949.171001,66441.0659789,839904.985134,92413.3689908,3629.128536,137802.887021,59050.2838001,154809.794554,128122.535671,535602.318209,66867.9796262,41951.6597018,609781.898262,3322.86365453,827977.845545,3944.75450215,675680.67086,1246327.84675,470682.720876,148427.003732,46215.1679748,261033.166312,313527.105795,3278048.39728,414.608505622,232322.263386,130805.944119,441300.896572,30951.5446839,302695.739436,237681.917947,91642.106315,336311.861744,134.401069187,694.025860098,4465.05724991,1150169.72017,190011.281108,397030.969775,1078162.10996,544099.353578,427163.965973,229008.484323,229206.272162,101912.243511,170527.436832,161547.567546,1361.22038308,294898.239074,7387.57950882,0,0,0,0,0,0,0,6503.43055962,0,4568.52559973,0,0,0,0,0,0,0
"TCGA-PL-A8LV-01A-21R-A41B-07",5576813.96229,145605.206504,979.013699176,190611.685337,66008.0666839,942276.305891,260253.478164,117.914982472,205671.179934,118317.796533,241314.266044,267244.107293,315178.873261,670264.849345,68638.3904347,131551.198845,10299.770235,696981.746882,3396.50685121,1058458.03814,357401.348406,351691.287128,198257.995123,752051.75095,155671.101631,590521.439298,4782019.0117,25447.9748792,582615.43983,188061.554679,297783.543408,189510.076542,54625.1238999,707890.687586,226134.577909,386642.32571,6827.58710873,1269.83444048,20880.8964222,1763481.56746,162857.215328,298924.535083,632110.062402,245163.705551,362756.030867,53927.2242649,82726.2990461,119372.629223,150790.533101,112523.698822,6915.01250387,166614.965278,38400.6453193,0,0,0,0,4249.67702455,0,0,0,0,7867.17069007,0,25961.6632772,12980.8316386,0,0,0,0
"TCGA-B6-A0WX-01A-11R-A109-07",3436344.50404,77575.6643523,2695.10977721,328544.065944,68913.5926404,474606.722467,38205.669634,292.14549313,193531.37335,92678.3453155,115587.053564,212324.032822,539202.613508,72931.35725,159911.423682,368186.413107,10207.4609735,567394.007451,22907.9522946,500799.851456,380758.926728,205036.555349,273032.697031,162603.760854,554394.05712,686449.466607,2853231.40317,15120.1491697,622703.779812,155530.809759,247108.860049,118977.141078,132471.548246,286047.547234,228933.553414,569063.430983,1242.41743085,1974.04525301,13758.4841911,1156213.52502,309228.426096,36418.3429847,977033.460114,374663.857655,126686.953656,115682.396638,171881.499539,152021.23398,177546.567766,75264.8015215,19939.6313143,178060.51137,7977.07582969,0,0,0,0,0,0,0,0,0,0,0,0,3573.4705546,0,0,0,50395.0975649
"TCGA-C8-A26Y-01A-11R-A16F-07",5061395.92077,234907.971123,311.487511466,225781.244675,62026.8672361,528702.08836,96050.3155625,187.581871867,389470.139741,116335.221313,375571.634527,610551.020978,192637.965572,315327.399825,39819.7286872,211745.964036,1529.27710907,708708.595583,1008.60505814,822173.13359,3182280.89778,33124.999492,198604.153341,70015.6247653,339782.159119,557990.81651,2169774.91829,9800.34784907,506466.303399,122133.752024,422225.284398,26215.3911012,52924.8705074,210475.364331,187079.489717,176790.218903,4639.14186479,95.0626774375,29932.0061383,897694.178945,185377.138038,182350.895809,1846068.57485,355544.771462,260107.74653,150926.008192,94567.7499316,257487.810646,169823.078388,74955.8465836,4847.70496689,44572.9803496,7345.62687286,0,0,0,0,0,0,0,0,0,0,0,2753.36082105,8260.08246316,0,0,0,7765.88949528
"TCGA-A7-A26E-01A-11R-A277-07",5958281.79557,40907.8091278,0,172194.878698,58688.788766,862151.266885,83995.1790361,267.140453618,94335.8270684,106351.031518,364143.699398,117570.083342,97848.280868,96456.7409103,95658.245285,456477.685987,141692.173364,202439.187728,5899.42581914,642144.173815,1574528.02632,89468.3371438,173204.082128,23137.8782893,490675.796259,148821.809644,3866488.13103,57.7688010838,464843.130194,17763.1463976,743150.862554,132419.217806,462158.874061,893951.775033,80521.6395066,113240.54171,6816.46571038,5922.93399812,9990.69968328,2423757.68953,406564.353746,94451.8003143,573572.714433,345621.744917,165567.658268,391067.212725,266675.599292,391829.127419,250736.629433,284180.154248,16861.0785534,23922.3190839,10318.77934,0,12394.3958739,104155.178963,0,0,0,0,0,0,4455.83653318,0,0,0,0,0,0,0
"TCGA-5T-A9QA-01A-11R-A41B-07",4287522.97659,184717.913763,9093.5887874,115780.469623,36387.4062503,640824.063716,329808.746503,373.382634776,198164.638505,93890.2381988,325276.651657,284441.412269,134717.647341,86656.6433816,32679.751276,45208.9140813,434.861939488,582637.214604,1864.23092946,921104.998934,652665.933146,155132.003212,23554.4711048,81093.6970854,176941.4,396988.954934,1103832.54629,8526.51831978,1123889.80539,74637.5337368,276614.088447,45006.8580423,158118.545666,133324.114525,179489.598308,325030.738111,17735.5934489,283.834087622,668.363195244,925208.666146,399987.715945,508290.301314,672323.973657,178675.902404,235056.240193,106546.087359,173666.047543,281311.792339,393371.267257,74266.2091738,8461.76442262,115393.987557,5072.76748187,0,0,0,0,0,0,0,0,0,0,0,0,21922.312804,0,0,0,15458.0410797
"TCGA-B6-A0WW-01A-11R-A109-07",3570595.04358,280019.900283,1406.02065073,183364.577857,43387.4093852,1207251.6178,57923.7892962,72.5763521823,196718.491532,117376.756234,210645.913409,237168.778579,195937.870884,80721.1939844,72595.8357667,442941.354455,140.877348201,751829.993091,278.738768396,536380.887498,276137.954427,182214.775553,117893.974845,73297.9139153,253763.681856,393371.021566,2104710.85748,62.7781947035,607586.604181,135540.904901,498726.050158,20127.2461937,146738.40766,250415.442306,112990.646484,176929.066478,8262.26980008,91.9505478919,5010.94078604,2076320.91734,353473.874938,40352.2931331,550244.871705,347953.199504,56952.3168716,196967.56856,201482.62243,227848.485858,97152.084039,94074.1414258,25104.1977501,23351.7151259,6863.47653405,0,0,0,0,0,0,0,0,0,14526.6667232,0,0,0,0,0,0,0
"TCGA-EW-A1P7-01A-21R-A144-07",4285871.06759,254017.482224,422.362994244,274505.843335,117525.797199,880524.370013,88955.4407371,1017.41017731,230534.526518,120982.482994,89319.9547575,374123.288192,449046.226627,70292.8961491,230533.538142,270203.639398,34659.2555765,466789.847321,15629.9759494,840422.781364,410764.60761,273070.235166,212603.889537,202346.016677,630899.947065,518702.356653,2454946.6913,221157.795823,335561.493035,168106.244704,414904.145872,78425.3173809,138800.913223,310514.919651,547239.339303,453028.747433,18971.249072,3415.86844911,59578.824541,1017884.46156,225679.581341,254106.074695,961277.807988,502519.118426,217660.25264,131630.893646,150067.431081,147284.412285,153263.63769,115809.799836,5561.9967973,33530.1086338,3387.87013752,0,0,0,0,3666.76444705,0,0,4831.50138906,0,0,0,0,3733.43289154,0,0,0,15795.2930027
"TCGA-E9-A1NE-01A-21R-A14M-07",3405005.54597,164145.893853,903.519703924,273947.336671,104388.221889,1004253.21536,102465.808578,1012.04727198,308971.530792,81961.3091313,191568.670748,310933.810202,245750.322869,68599.3439,205366.499207,228500.004399,35043.7253647,481158.211095,18995.6420988,705278.520922,588187.537869,206900.035915,190387.820649,126576.57189,441226.911322,415394.982454,2722248.76379,21744.2041336,467438.885044,137036.156051,534082.804798,64374.2758896,236427.745941,376877.272074,264957.91739,258571.661413,576.710498106,22211.2282846,53638.003874,1488555.82253,282972.316426,181154.712914,1087145.33459,409651.499849,138182.998407,207614.077829,234716.610748,250272.184083,197356.480703,106521.946631,5321.75552968,52011.0598969,9001.1939301,0,0,5989.92494624,0,0,0,0,0,0,0,0,2395.9699785,2395.9699785,0,0,0,20273.5921257
"TCGA-B6-A0WY-01A-11R-A109-07",4218771.96459,132736.660313,810.992141139,508034.703813,75667.057284,787833.342891,31908.8263474,1423.3083572,170424.962579,91263.9124046,212887.027725,285291.8063,255458.283228,45065.250447,154116.817873,343467.093493,37459.9367602,545955.344126,16077.640857,667802.724372,497013.516434,240890.075594,425099.175748,151189.05747,282122.756945,716700.016973,4384371.1497,1991.57404852,721956.367032,187145.899012,461326.715734,161800.124193,254737.696594,271985.793335,229983.775363,291539.19354,82.1667908618,42747.8532198,4977.7537228,1421072.0494,257648.680345,74074.2040648,1038968.67198,516375.213474,100660.699393,200203.746121,157428.754763,162601.013299,92863.6819646,91216.1697548,4660.25919862,43197.529049,2118.82138442,0,0,3840.36375926,0,0,0,0,3975.90600958,0,11171.9672997,0,0,0,0,3017.42866799,0,0
"TCGA-AC-A2FE-01A-11R-A19W-07",6500875.47748,172382.087114,217.800485172,270585.86061,88496.5069647,724712.363889,372972.776516,9837.17352979,219632.990775,99764.898401,157184.637706,684476.939605,196883.095891,69405.1445229,134422.797582,246032.742597,21920.8935292,642058.462166,13525.5707337,430442.841519,443421.442542,227349.049263,146316.210154,154715.544604,299892.292844,646956.517975,3535939.95425,2042.18584136,552059.820441,137811.652355,374646.830318,24832.1125787,248558.033847,217244.564967,442178.144977,478635.140106,1235.73842013,5134.83785079,118833.966108,955789.610093,289580.287828,279896.778513,881669.018789,236228.322696,217783.48337,114300.528149,130945.71002,155264.766213,150812.391634,119390.73148,8056.92853614,41382.513569,5607.95822731,0,0,0,0,5672.53585043,0,0,0,0,0,0,0,2887.83643294,0,0,0,24435.539048
"TCGA-E9-A1N3-01A-12R-A157-07",4169550.74143,132349.962128,98.5817293059,185252.255021,76424.2625087,883353.141006,87602.4732326,142.481310237,158576.440332,74641.951887,174608.572057,348392.31528,168270.024616,93225.8332218,38252.6458596,202161.824246,148725.127995,498250.342063,5472.17705776,541457.076085,391477.819632,138817.717696,397170.123856,44065.8134858,446865.634505,146077.302504,3500710.26835,831.908112976,423102.584957,114189.077778,550093.531931,34457.7675528,238618.010625,104316.381275,72272.9387532,110721.177494,419.493660664,4512.91438144,2413.81595382,1397066.45653,333762.27382,58864.3387222,534889.734402,155382.624002,137808.451328,424038.627979,170793.7883,197828.520139,249477.599713,165076.019948,3823.7864656,18693.6287644,7496.27765928,0,0,3267.76027711,0,0,0,0,0,0,0,0,0,2614.20822168,0,0,0,0
"TCGA-E2-A1IF-01A-11R-A144-07",4699856.77709,126019.832645,1035.25700847,333623.892302,62274.5370142,188462.127553,93086.0208278,2725.34691261,152463.138447,79820.9484049,128033.318788,350570.498563,346222.678866,93493.6437678,101337.070258,173043.073924,1763.38267416,1187112.23035,13032.4954499,667520.553036,473349.941398,230784.268523,137746.644685,135141.979858,197475.476791,691747.325363,2540203.73922,1664.05548627,470185.749786,129895.688752,234634.261609,32790.1525921,168534.509224,210603.039824,262096.580818,336397.643159,9649.74164915,338.51725111,10727.083056,723311.661129,228685.955085,621937.32711,987545.485238,326638.220523,261444.216917,128021.842273,101334.52546,104046.23211,80697.7718251,74919.887074,7436.20953879,30937.9530449,3914.75848289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22123.4043495
"TCGA-D8-A1X5-01A-11R-A14D-07",4469490.51467,84907.3920474,0,189925.811206,57440.8548896,665233.702024,84816.8929273,6141.34099309,233720.183607,94167.9676373,305438.645108,111358.687963,153705.289115,57509.0949186,83629.0130054,461608.415764,1686.92058495,999497.203873,1335.09090634,472447.784665,1000743.25075,175177.069959,69747.8498474,85118.711725,816350.911149,515774.155149,2871119.50445,300.692283845,531341.598539,81853.1221663,479760.985965,12778.0393832,237313.184105,339165.073318,241436.574747,179782.507016,2388.10206612,293.613840252,10222.728058,1082571.50464,265680.579219,59440.5531832,1605892.98853,450640.25684,146299.573268,182268.57564,112229.77752,235470.855266,76390.4784405,94218.6682789,17967.3450414,96887.5683115,12424.3561212,0,0,0,0,0,0,0,5502.66879437,0,3865.51113654,0,0,17008.2490008,0,0,0,0
"TCGA-D8-A27T-01A-11R-A16F-07",5096700.02329,146713.188483,231.340675604,326967.855726,144411.052066,1263938.54594,65120.8583398,167.179673167,250887.829133,65573.264298,225921.986199,200537.047907,237069.537238,81405.2895904,138250.577139,233316.149993,67336.0450965,515778.828204,11717.8674605,589765.75074,243641.594923,191267.732368,164640.443636,131924.724701,509388.46779,685847.468349,3179572.74574,2422.21098786,336179.592343,168345.304611,287686.23343,20352.3163936,264721.38382,259453.056568,278701.948529,347122.022686,53732.9919443,12178.9683514,12290.8435754,1428638.04682,207311.703989,107797.958132,688223.811104,495450.908559,197059.385669,291051.705126,178973.554415,138633.558843,167200.866577,127435.698661,28996.8532391,20671.9886883,8350.36401672,0,3878.28017666,3834.20881101,0,0,0,0,0,0,16731.0929935,0,0,3067.36704881,0,0,0,8651.54808639
"TCGA-AC-A3TN-01A-11R-A22K-07",4845335.07707,269999.938636,271.835039081,449600.711113,25451.6313748,1166424.23167,37654.3238931,98.2215792147,177918.364045,64616.2630129,79452.8983013,115446.950864,234240.349231,90306.4012903,59153.4516781,149171.018012,94375.2561806,861958.058835,4432.48240045,867675.117645,555362.295691,106047.761807,85542.1263453,51966.6466425,224519.274293,585295.447903,2015396.30621,84.9611924354,763088.656863,122446.608216,121276.27296,56730.6932595,98973.2473545,89972.8219413,155024.343277,382386.236182,1060.34170909,10577.5484565,1569.81075586,584355.499842,421701.402968,421176.373132,738643.464471,261144.681458,351366.457857,122236.143561,66209.2435553,114030.190114,57734.2636634,80706.4610434,4588.56341086,19483.5038197,3597.74414247,0,0,0,0,0,0,0,9328.73892941,0,0,0,0,3604.28549545,0,0,0,5082.96672436
"TCGA-B6-A0X4-01A-11R-A109-07",4831594.2065,174194.212236,205.680494172,313314.24311,79176.1545808,1090873.9515,141120.408573,0,95299.4408262,62243.1440824,108341.555099,834343.484132,147639.261146,44712.4923718,28496.2520072,213536.791105,12983.2411962,347449.320133,2711.56756149,456146.761171,252899.873541,110177.258761,706498.211013,50827.4181433,197621.635224,152515.261186,4269065.54359,385.708776278,380022.687245,131019.758564,414387.5139,14767.9930042,254712.503474,121196.7158,56546.2302042,152163.444459,729.358134573,6214.37854661,3610.84258109,1282897.36531,268669.952082,38697.1632561,498117.386621,97962.065048,174468.604835,283881.888515,238748.774493,172467.319814,194404.127158,125895.707614,1625.13420746,14238.9372212,11878.6339185,0,0,0,0,0,0,0,0,0,0,0,0,21817.0909636,0,0,0,7691.92309615
"TCGA-BH-A0BF-01A-21R-A12P-07",4559534.60547,87608.1864068,1211.13313953,256435.041266,108911.92078,645578.197806,113369.446226,0,291721.48132,85594.9929705,211654.148555,262947.415856,266928.361138,124568.18893,215894.561582,692705.707221,59367.3320637,800543.824678,11018.0593463,592130.791767,417319.811528,180954.097275,295151.828734,94043.1398569,271069.624761,675059.749369,2079917.30783,3743.29925774,345903.088837,289855.005042,490957.681692,54044.8280082,350226.869572,227444.173654,554187.688628,293825.21564,65662.216095,8809.39488082,29468.6045901,1289353.71362,183411.728876,127986.405333,996869.751403,393289.881078,206662.604114,296191.730984,136108.726549,120994.221147,169427.095518,144490.991182,16722.4120678,36960.5889999,18846.6650551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
