"","RHOA","BCR","FOXL2","RUNX1","CBL","CDKN1B","MAP3K8","DMBT1","DNMT1","DNMT3A","ECT2","ETS2","ETV6","EZH2","FOXO1","FOXO3","FLT3","FUS","GLI1","HDAC1","IDH1","FOXO4","MXI1","NOTCH1","NOTCH2","NOTCH3","NPM1","PAX5","PHB","PML","PTPN11","RARB","RB1","SKIL","SPI1","TCF3","WT1","ZBTB16","NR4A3","NCOA4","SPOP","KLF4","LITAF","YAP1","RASSF1","ARHGEF12","SIRT1","SUZ12","WHSC1L1","WDR11","SALL4","HOPX","LHX4","MIR106A","MIR107","MIR125B1","MIR146A","MIR150","MIR155","MIR17","MIR194-1","MIR194-2","MIR196A2","MIR20A","MIR203A","MIR210","MIR214","MIR222","MIR223","MIR27A"
"TCGA-BH-A0E1-11A-13R-A089-07",3971896.79768,265503.855318,520.209353052,583310.095117,75310.0251673,824134.24967,55764.8728217,17731.4729447,130017.04163,46752.2936398,58501.4629505,695814.709199,620564.048394,24049.2331427,568315.006502,1353867.6256,18851.0744444,722546.37364,2526.67811132,678634.475627,337282.690787,378739.02064,615610.01221,123996.813558,368977.832072,408734.941932,5429867.72122,812.949042566,825543.77952,142349.670336,477185.749325,124915.018794,267872.231095,91192.6371988,64296.6859337,225787.343929,860.86026258,376743.091694,21629.8006742,1626823.20081,238162.061196,370204.329842,1540142.46843,680394.421489,250779.703764,218191.052538,251074.569147,148724.228119,124298.565419,135030.753452,498.219053715,15657.9459085,3505.08324698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51878.655824
"TCGA-BH-A0BQ-11A-33R-A115-07",4013013.7016,180648.497878,0,524760.601643,124543.825853,444873.033543,125401.622905,1013.13994518,166988.133472,59701.0435327,77891.5150463,681269.811231,507081.588478,50739.6469701,635530.770423,997107.307179,58894.4182479,499844.9183,13926.0192515,527805.142032,423091.957852,219297.670487,515040.981359,144044.504785,537994.817666,453436.037016,3077781.54127,1844.97087921,390660.313511,149988.720236,621165.479961,201673.681969,253862.594742,135526.944803,99245.0097133,224797.222285,0,201997.60089,30066.6333866,1679064.05529,195739.214101,557891.738649,1117200.56694,751421.75286,188765.054598,306929.775808,224934.361826,166418.113445,158366.844108,156111.273733,1166.03204489,16879.3061317,8949.05240544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33113.6792609
"TCGA-E9-A1RC-11A-33R-A157-07",8150573.80929,178724.710229,0,47860.842172,148521.287719,596788.56486,116237.335524,0,73403.8542733,44798.302713,50191.0767645,333820.685546,97862.6138593,15198.1445976,630913.814399,279203.498751,5010.1325536,258095.282059,21652.0948358,228027.73581,1477587.37594,442558.189959,332713.123168,321126.410362,737306.063944,1067155.45497,1785896.07175,1919.27892769,515389.829876,210494.554327,1580295.66782,39156.9643998,278809.866456,131484.619189,242943.614377,120010.774514,88.8801075343,218925.262839,10189.9340011,2782999.56771,269646.336998,503736.839163,925758.021274,1462081.34052,245661.311068,255822.815183,221619.589372,137191.149959,178323.845019,178885.786452,990.200124396,8298.62547179,2955.39188783,0,0,4154.135026,0,0,0,0,8601.50311267,0,0,0,0,0,0,3263.96323472,0,28120.2986376
"TCGA-BH-A18U-11A-23R-A12D-07",3901842.49262,186408.334905,2236.46388223,222459.565618,116241.781279,473940.248717,216363.218977,2655.17506897,185565.594036,65361.7068787,111941.051046,723871.220288,396431.523518,35345.4767888,249069.677443,321800.61567,4705.76951992,608637.624201,8978.26859965,574865.502167,393534.23353,289701.784255,459914.417685,163754.428727,497013.647618,446290.299315,2524197.53014,349.499900592,415475.402448,154260.070403,603127.229672,97305.666593,233482.598031,274009.153918,130628.45349,182177.981066,5324.87516567,30860.7848058,339634.906498,1523042.00795,242851.758904,1064413.1706,1192585.52542,729171.970902,185102.757968,267533.640384,211131.050128,161496.248148,161163.225137,144649.586377,2868.64826769,10998.9591258,7457.5767673,0,0,26476.3195798,0,0,0,0,5482.15558358,0,0,0,0,0,0,12481.6935162,0,125457.022009
"TCGA-BH-A203-11A-42R-A169-07",4902966.48314,141305.24099,1482.45605908,408349.790654,168094.828365,728540.707196,161116.406604,8168.70382088,107306.162839,52914.8116503,75886.0333328,551794.449509,453468.309299,27971.3592407,403645.772773,319568.370339,5372.04672814,360710.803189,5314.54384927,453564.844178,820714.80504,304638.842498,566157.648858,207535.470693,567303.795107,526500.526501,2909900.49611,579.171263839,341206.240112,147167.788789,852172.927645,112582.152074,317600.790935,228200.444083,68449.3096286,131519.677572,700.919738119,78326.9144851,50281.5136961,1822209.5594,227399.813607,588749.449094,1127728.51903,1201449.22559,152539.180506,290308.338169,283949.077621,196610.234796,214226.815328,192633.34572,1508.52650237,10411.5465911,12010.0301589,4448.89333778,0,20475.020475,0,0,0,0,0,0,0,0,0,0,0,12870.01287,0,64680.0646801
"TCGA-BH-A0BT-11A-21R-A12P-07",4224870.30863,153699.797844,1242.09407124,314869.925453,104673.39863,559969.432257,128006.131773,2343.75015583,152671.667886,59549.1679193,84849.2728439,466095.086902,350796.333282,23413.8913638,198828.863356,267897.682065,9098.8675201,431547.276488,5171.05861912,737599.770502,699840.129125,270369.76306,519408.433641,127292.40418,394502.919135,473372.355054,3341868.62798,603.886301667,508412.77873,126940.252013,446367.328374,145589.60414,243542.787962,224308.874147,63820.7291285,187648.317654,97.8790395169,19711.8431786,34366.2856918,1611095.51732,299092.877804,461329.111946,1267161.21518,823823.934426,159806.361036,311285.787473,206905.385414,161596.305864,151190.541047,146847.362104,2676.57355759,17239.1841255,9166.07087206,0,0,13724.1985068,0,0,0,0,0,0,3327.07842589,0,0,0,0,7188.86588452,0,103224.740906
"TCGA-BH-A0B8-11A-41R-A089-07",8567697.47165,203821.771652,338.084776786,58447.181858,168465.727525,771483.121044,226487.601789,977.275653547,80941.1400862,47217.4909011,39813.5863325,676170.178974,109422.153456,6542.63574006,597299.483364,247155.034797,2134.10426664,325790.004797,16069.0391606,298122.524874,1814984.20545,433444.398096,381355.188421,476227.551126,671508.192611,705053.668484,1991450.93044,2060.51315019,550911.522171,212362.315121,1399574.05923,53884.5132174,283276.789879,216640.636841,144187.274722,122868.654625,359.662032781,89302.1862166,57400.3857306,2674254.47994,237428.354139,1800833.69584,725417.280601,1252712.97139,200826.76362,233737.994256,268705.709606,146867.032463,184248.478293,148015.446388,4006.94147971,11448.1357474,3742.36029688,0,0,11206.741976,0,0,0,0,0,0,4075.17890035,0,0,0,0,4402.64863342,0,170687.300865
"TCGA-BH-A18K-11A-13R-A12D-07",3343411.35662,134641.961241,9423.46939397,259427.001091,139738.982406,894110.017663,75953.3988367,1532.23301127,154988.591222,85834.1126184,72232.2895455,413669.900841,303374.55628,27962.4053565,381505.45292,550940.068564,57831.7568993,449093.427728,5339.85391249,453051.105269,800794.758715,406568.939269,589502.95419,183626.029824,506067.093395,635511.175494,2555182.67043,196.351728435,450617.432425,134831.541608,557348.443756,278079.776119,263936.015642,112503.352361,71964.5929774,200209.176015,0,239925.518836,7328.46130937,1546032.12372,243574.134466,214231.63542,893006.293055,1001557.63897,140563.553494,344767.182279,255292.711944,149400.324766,200743.119006,172356.489997,4399.74615721,9809.21621068,11413.758163,0,0,46854.9890151,0,0,0,0,0,0,3786.26173859,0,0,8329.77582491,0,8181.02982803,0,70482.7185185
"TCGA-E9-A1N9-11A-71R-A14D-07",3857946.87706,170168.529599,2785.59379522,175257.173301,120999.356104,563542.579229,113849.569333,1418.26790829,170834.987579,45015.7708836,97860.4856721,610724.451585,276629.830108,50639.8798038,293899.254653,309883.837809,44669.4494046,474871.388999,13617.5985058,633468.074612,1233912.32627,326163.154975,394277.36627,199139.442469,483704.02949,576781.195282,2109257.6351,554.036407513,524087.982497,166331.92367,661134.947447,111292.852806,230563.355005,175702.007118,75689.7203452,183092.773485,0,183686.824687,130563.308727,1458815.35881,224964.324687,905343.002506,1085040.45635,683721.274027,272671.045549,266762.196168,215714.667441,148708.091404,143238.408526,163081.389627,454.745645981,6526.52968815,8104.73635003,0,0,4197.09560984,0,0,0,0,4345.22839607,0,0,0,0,6715.35297574,0,3297.71797916,0,37881.4783247
"TCGA-AC-A2FB-11A-13R-A17B-07",6295915.28612,151026.343959,933.826172201,283501.620476,98520.7109964,700831.13469,129436.738382,3261.70186155,115646.105491,48924.7138546,54269.1671433,694116.934135,324694.769805,15528.0667129,366154.529503,328692.258747,9460.50660576,446798.696172,31533.4409982,524372.234941,548140.73228,340507.343649,427815.131306,171550.126947,448807.876367,552133.632255,2906059.2145,778.305209275,468347.618501,197399.595703,619343.879657,74417.3831148,237263.800844,156660.026895,257753.976901,182743.006882,4856.74372111,61653.6633486,22673.3934583,1815758.02834,287720.023985,963162.906548,1234938.60598,751562.927844,217526.505855,235778.340628,190602.815654,126344.765046,150081.535768,126237.772531,521.705015463,16278.9441188,2646.61973727,0,3478.8900949,0,0,0,0,0,0,0,0,0,0,2751.48580233,0,0,0,19401.5024523
"TCGA-E2-A1IG-11A-22R-A144-07",5317811.02904,223804.094122,0,272841.030853,123103.771444,529476.90315,213161.679883,266.709060072,133857.046279,50380.3041224,64997.5654056,892769.152664,262637.70386,20355.336321,858978.145314,881014.716735,12942.6679608,427152.598813,15236.9128683,377601.276347,1060266.34759,387434.428655,337786.749593,262114.557846,524959.757517,650194.406523,2173672.46449,807.457178491,511217.005728,191336.55184,1066337.84775,69888.3064742,239170.160691,179290.178976,170409.396868,168568.37289,130.874194138,438011.712357,113215.588269,1834710.50441,197933.84403,1286648.1312,1184440.99417,877107.936001,252846.597786,242497.600886,227567.879231,139607.282986,156064.696334,150255.035571,1723.15003358,8539.80703473,3286.01975551,0,0,6116.8813692,0,0,0,0,6332.77129988,0,0,0,0,14680.5152861,0,0,0,96615.357011
"TCGA-E2-A15I-11A-32R-A137-07",5789246.99383,97066.165082,0,92893.659956,164618.176344,1000114.10698,194482.91124,2337.16394504,53533.8213654,34302.7990715,38247.2930705,531026.461953,136087.503873,11167.5022249,536030.350033,396888.086903,5737.52708313,229843.918764,6336.12510045,292522.705167,2093863.08747,318119.924128,810063.92097,210573.496834,749220.430313,365725.684588,3047960.17893,2913.53357752,402540.400077,147624.197461,738728.77414,70999.7637344,349029.526998,180914.949009,48010.6685606,95197.5874759,269.846319822,180450.960187,26806.5222993,2335940.64398,293995.87362,2611049.21531,1267147.17508,1072594.05404,135306.864819,223690.153958,394224.927941,199191.469113,282017.56186,184143.258129,2596.36547096,5439.87626858,4669.50780275,0,0,18918.3735244,0,0,0,0,0,0,0,0,0,0,0,0,0,42687.612055
"TCGA-E9-A1R7-11A-42R-A14M-07",6936656.76266,130729.250085,1106.31049185,118913.344937,162270.178087,752819.593515,170048.232983,549.643638547,94382.0291346,50004.0607324,58978.782383,488631.161166,189920.419866,12934.8357249,496825.198819,398111.655064,8923.2360193,322106.64888,19958.3254811,321550.379738,814467.026091,393324.231055,422301.401668,210104.962658,705377.683851,610020.918316,2182491.76046,2117.86506926,398028.168244,149856.407794,1484972.33825,52155.716894,303342.369959,181426.319817,258917.292887,112325.10987,0,197262.782641,10349.8465348,2538212.37893,273520.139706,671836.374438,978735.209754,1146351.07713,219054.283513,293631.890605,256782.328625,163339.36393,200768.543359,167281.328147,695.326087572,12695.3160059,6123.03887218,0,0,13751.8794235,0,0,0,0,0,0,0,0,0,0,0,3601.68270616,0,20686.5878508
"TCGA-E2-A158-11A-22R-A12D-07",6631964.71892,200941.236702,220.639075566,76865.5310886,134502.889097,594149.006045,189453.050384,239.169150289,109391.686954,73409.4289084,45996.8074353,650047.228571,147824.282413,25903.573946,471599.830155,331930.042534,6035.23999848,369651.493467,54501.2105852,302557.303488,903445.228463,328990.592167,403178.136178,272163.793356,602086.274903,1266380.63939,1674413.28703,2137.76167216,510791.647399,179295.911414,1048938.66487,100622.996489,211891.732297,129266.684489,172332.874634,173286.19215,782.402362542,78379.9193879,95714.9712129,1794013.13203,337034.729911,2596051.96589,693718.817473,1017233.99449,200438.229267,218552.19915,194877.293949,105186.570378,162715.560667,132498.009894,1267.87329904,28722.694114,5097.01382684,0,0,7313.68390258,0,0,0,0,0,0,0,0,0,0,0,17239.3977704,0,74262.0211647
"TCGA-E2-A153-11A-31R-A12D-07",3571735.94974,188086.990701,611.901764679,402935.88778,130852.430413,507663.286848,112145.951822,3979.74904697,200566.341406,70498.2993538,89992.4281393,682988.270334,471079.449325,46971.5117781,247418.861472,416291.943234,111262.286194,497782.45748,13904.8635604,778959.052629,1021006.05108,237031.030352,366320.696044,190866.931514,397554.140495,646495.807468,2231146.80946,812.803937873,426696.654024,159319.782444,456115.804301,155824.210496,223801.855356,163938.543517,217830.669652,256655.276075,0,86626.7609323,35972.5602159,1347330.42929,222275.378071,520743.201771,1176246.48793,629299.635362,227415.832819,252864.524078,190708.879121,166986.701792,128555.718342,145188.219067,2087.75126224,9669.35802887,6994.19062527,0,0,10141.5764066,0,0,0,0,0,0,0,0,0,4056.63056265,0,0,0,5720.88925503
"TCGA-E2-A1BC-11A-32R-A12P-07",6982138.82324,168793.536187,0,58838.6204705,120940.801121,1561311.64118,185622.054662,93.3456586941,59003.2134058,31597.6763169,22474.456889,619591.59107,56345.3790665,13831.7334628,1188661.11189,465948.522936,5616.96671839,458904.487554,5198.3362456,323451.610897,2184438.7828,425213.847586,522941.97307,293118.019093,367910.392742,561053.336326,3461583.58787,1049.66608103,750241.604893,156407.786476,731928.633565,37301.8796274,223423.068621,111167.986254,83771.5251845,130636.97299,0,297434.470988,8712.59165229,1479816.57664,234814.428095,1696017.27363,662584.03305,635443.707037,228549.634658,134819.214412,381177.766441,146180.841355,238050.488048,149366.870136,1670.08508341,5248.71574132,1491.99043584,0,0,17126.8068781,0,0,0,0,8865.6412075,0,0,0,0,0,0,0,0,57967.654049
"TCGA-BH-A0DT-11A-12R-A12D-07",3825129.74105,143324.046086,373.067521895,457287.271425,107384.202381,585865.094819,172760.168818,1527.72990984,166746.139242,62409.2097645,93803.3812854,698887.970402,379409.230347,35937.6829347,288398.977888,446514.423211,26427.5148108,494855.65568,9405.16474699,623432.480013,640894.784704,249618.068307,490065.340536,133973.695042,491101.595277,417733.24342,2663832.92686,349.803266271,433820.761045,114495.553334,561125.939485,163858.749931,243614.301288,207756.214933,51370.021376,211621.713211,264.584965078,99908.8523854,116510.747844,1566504.18317,234534.043398,752754.927636,959556.331548,793650.885104,199150.797166,302308.141538,231548.471235,178630.374596,160990.531526,156552.826591,1339.86451781,7579.62722996,6583.41174451,0,0,12366.3404701,0,0,0,0,4267.5998485,0,0,0,0,0,0,3238.80345645,0,46505.8957849
"TCGA-E9-A1ND-11A-43R-A144-07",6338332.84153,185015.957576,510.145779258,121412.162314,71776.4209914,589026.669603,141192.041012,4178.14427476,157022.707681,62396.0066556,42395.8757292,455118.572638,265578.551798,41244.5680026,245156.285425,208537.630827,14550.5825958,551071.347532,22890.1424192,463864.156143,638610.665618,289243.925014,258836.62198,192438.226978,265402.370184,501787.277256,2552593.87802,372.037096563,641041.547764,260733.128415,342528.49701,42263.9978361,160894.719373,66736.7306727,1309725.19506,260579.835004,0,41491.669905,12019.7746504,1426684.10013,253069.487983,700327.958459,1412416.08633,400780.414877,398791.745859,83844.0809859,110628.921605,89629.6862006,92005.8883769,135851.455405,977.161774995,13051.7833343,1964.15804401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38156.2881563
"TCGA-BH-A1FU-11A-23R-A14D-07",3566586.37029,151721.81668,0,380783.003611,137679.377442,659403.112054,134664.697044,1099.19598825,174564.642124,80686.7843689,75844.5231889,648197.598028,312234.135023,32552.1528487,256547.917364,325119.029886,29243.4203167,673311.206975,10057.3479916,500650.855991,510379.198421,352232.635876,474174.74121,278587.73506,545534.807541,607560.707937,2240542.73742,2237.1746587,382175.212102,146612.159524,582947.157888,134838.864557,242082.978066,163867.71817,97131.7927684,238414.939868,253.82386445,91913.2781018,46130.7788566,1431598.05124,209859.124392,589894.395707,806709.928464,806611.94628,197570.555383,325654.77518,261739.92302,154196.776414,184640.011357,164539.417095,4627.33217944,15485.2855366,15243.6913994,0,0,23726.7626019,0,0,0,0,6141.04443813,0,0,0,0,4745.35252038,0,0,0,120458.948594
"TCGA-E9-A1RD-11A-33R-A157-07",6771466.38592,171046.408257,0,117993.287637,141325.814152,661813.057084,131425.226385,3933.90154492,91792.3904045,52143.1873164,58602.3318377,455685.32235,172555.443916,21069.2528784,436092.321854,292766.469432,6887.42962306,344178.938954,19700.4976301,349618.339532,1037877.77375,454705.48708,362111.87253,203421.83575,617599.545172,603092.099863,2254164.21335,1200.99030658,424201.244835,154042.497193,1133674.98015,38235.3147389,244684.3023,154558.092387,197889.854582,118960.805922,151.401282267,112336.650709,5424.33339689,2177741.53128,260797.868719,638455.752274,713536.111074,981743.002312,202047.950417,232739.288478,216738.770107,150565.973619,166783.670413,179740.495207,843.369639694,12328.9717855,4982.94068424,0,0,10614.4342153,0,0,0,0,0,0,0,0,0,0,0,0,0,15967.0121529
"TCGA-E9-A1RH-11A-34R-A169-07",6597242.87545,164602.306967,591.57543341,125178.21067,131209.251099,827514.48841,136454.282784,908.448970872,79138.1455198,42781.7313393,46835.7177185,479757.698891,136281.734284,11257.3979231,774987.308738,364859.952446,3526.76534833,310538.759156,12211.5508546,340400.647316,1296138.14069,319143.104519,370258.48612,218541.392307,635274.398491,483851.14652,2659325.09469,1479.16043224,469736.13396,177136.681827,1062668.12886,51344.0111762,242451.926755,160987.425019,162220.477228,112818.446029,419.553984745,147051.893882,6217.60865032,2777647.92459,308002.52082,291219.942742,856333.148039,876996.556423,171953.454496,242979.870483,263242.26118,160253.601324,178904.103328,159513.277102,1168.54721324,10127.1716802,4911.24246035,0,0,4902.34528198,0,0,0,0,10150.7384662,0,0,0,0,0,0,0,0,5530.85108737
